0
barikan tirakatan
tirakatan adalah
adalah tradisi
tradisi wajib
wajib yang
yang biasa
biasa dilakukan
dilakukan setiap
agustus malam
malam acara
biasanya dihadiri
dihadiri oleh
oleh para
para sesepuh
sesepuh dan
dan pejabat
pejabat desa
desa serta
serta warga
setempat susunan
susunan acaranya
acaranya meliputi
meliputi pembacaan
pembacaan sajak
sajak atau
atau mengenang
mengenang jasa
jasa pahlawan
pahlawan mengheningkan
mengheningkan cipta
cipta doa
bersama lalu
lalu kemudian
kemudian dilanjutkan
dilanjutkan dengan
dengan makan
bersama satu
satu kampung
kampung biasanya
biasanya dalam
ada penyerahan
penyerahan hadiah
hadiah untuk
untuk berbagai
berbagai macam
macam lomba
lomba yang
sudah diadakan
diadakan sebelumnya
sebelumnya selanjutnya
selanjutnya adalah
unik dari
dari bandung
bandung jawa
jawa barat
barat dalam
dalam menyambut
ri masyarakat
masyarakat kota
kota kembang
kembang ini
akan mengadakan
mengadakan pawai
pawai yang
yang disebut
disebut sebagai
sebagai pawai
pawai jampana
jampana dalam
dalam pawai
ada tandu
tandu besar
besar yang
yang berisi
berisi aneka
aneka hasil
hasil bumi
bumi hasil
hasil kerajinan
kerajinan masyarakat
masyarakat setempat
setempat serta
macam makanan
makanan tandu
tandu tersebut
tersebut akan
akan dibawa
dibawa oleh
oleh empat
empat orang
orang hasil
bumi yang
yang ada
ada pada
pada tandu
tersebut kemudian
kemudian akan
akan diperebutkan
diperebutkan oleh
oleh peserta
pawai dan
dan warga
warga yang
ikut menyaksikan
menyaksikan pawai
pawai lalu
lalu makanan
makanan yang
yang juga
juga ada
tandu akan
akan disantap
disantap bersama
bersama sama
sama dalam
rangka menyambut
hut kemerdekaan
kemerdekaan ri
ri lombok
lombok menggelar
lomba peresean
peresean yang
menghadirkan pepadu
pepadu pepadu
pepadu jagoan
jagoan terkenal
terkenal untuk
untuk adu
adu ketangkasan
ketangkasan peresean
peresean sendiri
sendiri merupakan
merupakan kesenian
kesenian tradisional
tradisional masyarakat
masyarakat suku
suku sasak
sasak lombok
lombok nusa
nusa tenggara
tenggara barat
barat tradisi
tradisi ini
ini mempertemukan
mempertemukan pepadu
pepadu dari
dari berbagai
berbagai pelosok
pelosok lombok
lombok untuk
untuk beradu
beradu ketangkasan
ketangkasan dan
dan saling
saling serang
serang dengan
dengan senjata
senjata rotan
rotan dan
dan perisai
perisai yang
yang terbuat
terbuat dari
dari kulit
kulit sapi
sapi atau
atau kerbau
kerbau meskipun
meskipun termasuk
termasuk dalam
dalam kesenian
yang ekstrim
ekstrim peresean
peresean memiliki
memiliki pesan
pesan moral
moral tentang
tentang persaudaraan
persaudaraan dan
dan sikap
sikap ksatria
ksatria seorang
seorang laki
laki laki
laki yang
yang diuji
diuji melalui
melalui permainan
ini terakhir
terakhir ada
ada tradisi
tradisi sepakbola
sepakbola durian
durian dari
dari kebumen
kebumen jawa
tengah karena
karena cukup
cukup ekstrim
ekstrim perlombaan
perlombaan ini
biasanya hanya
hanya diikuti
diikuti oleh
oleh orang
orang tertentu
tertentu misalnya
misalnya anggota
anggota laskar
laskar densus
densus dan
dan anggota
anggota forum
forum spiritual
spiritual sebelum
sebelum perlombaan
perlombaan pun
pun akan
akan diadakan
diadakan doa
bersama untuk
untuk keselamatan
keselamatan para
peserta itulah
itulah tradisi
unik perayaan
perayaan hari
di berbagai
berbagai daerah
daerah bagaimana
bagaimana tradisi
tradisi di
di daerahmu
daerahmu detikers
detikers 7khusus
7khusus untuk
untuk foto
foto spot
spot di
di malioboro
malioboro sangat
sangat instagramable
instagramable dan
dan bisa
bisa menjadi
menjadi picture
picture of
of the
the day
day potd
potd di
di mana
mana saja
saja sih
sih beberapa
beberapa gedung
gedung tua
tua yang
yang bisa
bisa ditemukan
ditemukan di
sekitar malioboro
malioboro adalah
adalah kantor
kantor pos
pos bank
bank indonesia
indonesia hingga
hingga gedung
gedung bni
bni yang
yang cocok
cocok untuk
untuk dijadikan
dijadikan spot
spot foto
foto selain
itu kampung
kampung cina
cina dan
dan tugu
tugu jogja
jogja jangan
jangan dilewatkan
dilewatkan malioboro
malioboro memiliki
memiliki nuansa
nuansa klasik
klasik dengan
dengan gedung
gedung gedung
gedung tuanya
tuanya salah
satu bangunan
bangunan yang
menjadi spot
foto favorit
favorit adalah
pos besar
besar yogyakarta
yogyakarta kantor
kantor ini
ini dibangun
dibangun pada
pada masa
masa pemerintahan
pemerintahan kolonial
belanda sekitar
sekitar tahun
tahun menurut
menurut laman
laman kemdikbud
kemdikbud bangunan
bangunan ini
ini dirancang
dirancang arsitek
arsitek dari
dari burgerlijke
burgerlijke openbare
openbare werken
werken bow
bow pada
pada tahun
tahun pada
tahun bangunan
ini difungsikan
difungsikan sebagai
sebagai kantor
kantor yang
yang melayani
melayani persuratan
persuratan dan
dan telekomunikasi
telekomunikasi kantor
kantor bank
indonesia yogyakarta
yogyakarta dibuka
dibuka pada
pada tanggal
tanggal april
april sebagai
kantor cabang
cabang de
de javasche
javasche bank
bank ke
ke arsitektur
arsitektur yang
yang tampak
tampak dari
dari bangunan
ini menunjukkan
menunjukkan ciri
ciri arsitektur
arsitektur eropa
eropa lokasinya
lokasinya berada
di sebelah
sebelah timur
timur kawasan
kawasan titik
titik nol
nol km
km mengutip
mengutip website
website dinas
kebudayaan kota
kota yogyakarta
yogyakarta benteng
benteng vredeburg
vredeburg merupakan
merupakan salah
menjadi saksi
saksi bisu
bisu peristiwa
peristiwa bersejarah
bersejarah yang
yang terjadi
terjadi di
di yogyakarta
yogyakarta semenjak
semenjak pemerintah
pemerintah kolonial
belanda masuk
masuk ke
ke yogyakarta
yogyakarta bangunan
bangunan bersejarah
bersejarah ini
ini masih
masih berdiri
berdiri kokoh
kokoh dengan
dengan tulisan
tulisan vredeburg
vredeburg pada
pada bagian
bagian atasnya
atasnya mengutip
mengutip laman
kemdikbud monumen
monumen serangan
serangan umum
umum maret
maret menjadi
menjadi salah
satu landmark
landmark dan
dan cagar
cagar budaya
yogyakarta lokasinya
di area
area sekitar
sekitar museum
museum benteng
vredeburg monumen
monumen ini
dibangun untuk
memperingati perjuangan
perjuangan tentara
tentara nasional
nasional indonesia
indonesia tni
tni melawan
melawan penjajah
penjajah di
di kala
kala serangan
serangan yang
terjadi pada
pada maret
maret bangunan
bangunan bni
bni atau
atau bank
bank bni
bni dibangun
pada awalnya
awalnya bangunan
merupakan kantor
kantor nederlandsch
nederlandsch indische
indische levensverzekeringen
levensverzekeringen en
en lijfrente
lijfrente maatschappij
maatschappij nillmij
nillmij perusahaan
perusahaan asuransi
asuransi jiwa
jiwa yang
yang berdiri
berdiri pada
pada desember
desember gedung
gedung ini
dirancang dengan
dengan langgam
langgam art
art deco
deco ciri
ciri ciri
ciri bangunan
bangunan eropa
eropa tampak
tampak di
di bangunan
ini dengan
dengan adanya
adanya pintu
pintu dan
dan jendela
jendela yang
yang lebar
lebar dan
dan tinggi
tinggi dindingnya
dindingnya dihiasi
dihiasi dengan
dengan roster
roster yang
menjadi sirkulasi
sirkulasi udara
dan pencahayaan
pencahayaan sekaligus
sekaligus sebagai
sebagai ragam
ragam hias
hias yang
yang mempercantik
mempercantik tampilan
tampilan arsitekturnya
arsitekturnya kampung
cina ketandan
ketandan merupakan
merupakan area
area pecinan
pecinan di
malioboro di
di sini
sini wisatawan
wisatawan bisa
bisa menemui
menemui berbagai
berbagai bangunan
yang kenal
kenal dengan
dengan nuansa
nuansa tionghoa
tionghoa nah
nah beberapa
beberapa bangunannya
bangunannya bisa
bisa kamu
kamu jadikan
jadikan spot
foto tugu
tugu yogya
yogya merupakan
bangunan atau
atau ikon
ikon kota
yogyakarta tugu
tugu ini
ini dikenal
dikenal juga
juga dengan
dengan sebutan
sebutan tugu
tugu pal
pal putih
putih karena
karena warna
warna cat
cat yang
yang digunakan
digunakan sejak
sejak dulunya
dulunya adalah
adalah warna
warna putih
putih menurut
menurut lama
lama visiting
visiting jogja
jogja oleh
oleh dinas
pariwisata daerah
daerah yogyakarta
yogyakarta semakin
semakin malam
malam semakin
semakin banyak
banyak wisatawan
yang berfoto
berfoto dengan
dengan latar
latar tugu
tugu yogyakarta
yogyakarta ini
ini terutama
terutama saat
saat bahkan
bahkan di
atas pukul
pukul sebab
sebab pada
pada jam
jam jam
jam tersebut
tersebut lalu
lalu lintas
lintas jalan
jalan semakin
semakin lengang
lengang gedung
gedung bank
bni hingga
hingga kantor
pos yogyakarta
yogyakarta berada
di kawasan
km namun
namun sepanjang
jalan titik
nol kmnya
kmnya sendiri
sendiri menjadi
menjadi area
area yang
yang menarik
menarik untuk
foto di
sini kamu
kamu bisa
bisa menikmati
menikmati suasana
suasana tepi
jalan malioboro
malioboro sambil
sambil duduk
duduk duduk
duduk dan
dan berfoto
berfoto di
di kursi
kursi yang
yang disediakan
disediakan itulah
itulah beberapa
beberapa spot
foto malioboro
malioboro dan
dan sekitarnya
sekitarnya yang
kamu datangi
datangi saat
saat liburan
liburan ke
yogyakarta semoga
semoga informasi
informasi ini
ini membantumu
membantumu ya
ya simak
simak video
video potret
potret bangkit
bangkit menuju
menuju endemi
endemi tertuang
tertuang dalam
dalam pameran
pameran di
vredeburg gambas
gambas video
video detik
detik elk
elk row
row 8pemprov
8pemprov sumatera
barat sumbar
sumbar menggelar
menggelar pawai
pawai bertajuk
bertajuk merah
merah putih
putih light
light carnival
carnival di
depan kantor
kantor gubernur
gubernur jalan
jalan jenderal
jenderal sudirman
sudirman acara
acara tersebut
digelar untuk
untuk memerahkan
memerahkan hut
ri gubernur
gubernur sumbar
sumbar mahyeldi
mahyeldi menyebutkan
menyebutkan tujuannya
tujuannya mengadakan
mengadakan kegiatan
tersebut untuk
untuk memeriahkan
memeriahkan kemerdekaan
ri bagi
masyarakat sumbar
sumbar selain
untuk membuka
membuka sisi
sisi unik
dari pariwisata
pariwisata daerahnya
daerahnya menurutnya
menurutnya saat
ini sumbar
sumbar sedang
sedang berupaya
berupaya meningkatkan
meningkatkan kunjungan
kunjungan wisatawan
wisatawan selain
selain ajakan
ajakan kami
kami pada
pada masyarakat
sumbar untuk
untuk memasang
memasang bendera
bendera merah
putih kami
kami mengangkat
mengangkat acara
bertujuan untuk
untuk kemajuan
kemajuan sektor
sektor pariwisata
di sumbar
sumbar kata
kata mahyeldi
mahyeldi jumat
malam menurut
menurut mahyeldi
mahyeldi pemrov
pemrov sumbar
sumbar memiliki
memiliki target
yang tinggi
tinggi dalam
dalam meningkatkan
wisatawan ke
ke sumbar
sumbar dalam
dalam mencapai
mencapai target
target itu
itu menurutnya
menurutnya sumbar
sumbar akan
akan lebih
lebih sering
sering mengadakan
mengadakan event
event tingkat
tingkat nasional
nasional dan
dan internasional
internasional seperti
seperti kegiatan
kegiatan merah
carnival kali
kali ini
ini kegiatan
kegiatan tingkat
internasional ini
akan kami
kami laksanakan
laksanakan ke
ke depan
depan di
di nagari
nagari yang
yang memiliki
memiliki sektor
pariwisata tujuannya
tujuannya untuk
untuk pemerataan
pemerataan kemajuan
kemajuan pariwisata
dan tingkat
tingkat ekonomi
ekonomi nagari
nagari jelasnya
jelasnya di
sini masyarakat
masyarakat sangat
sangat terhibur
terhibur kita
kita bisa
bisa melihat
melihat kekompakan
kekompakan yang
yang dihadirkan
dihadirkan peserta
masyarakat ke
depan kegiatan
kegiatan seperti
seperti akan
akan membawa
membawa kesuksesan
kesuksesan untuk
pariwisata sumbar
sumbar sambungnya
sambungnya selain
selain penampilan
penampilan pawi
pawi penonton
penonton dan
dan peserta
peserta merah
carnival juga
juga bersorak
bersorak sorai
sorai usai
usai komunitas
komunitas seni
seni darak
darak badarak
badarak membawakan
membawakan tiga
tiga lagu
lagu yang
yang membawa
membawa komunitas
komunitas ini
ini viral
viral penampilan
penampilan darak
badarak terasa
terasa sepesial
sepesial bagi
sumbar usai
usai mereka
mereka mendapat
mendapat runner
runner up
up indonesia
indonesia s
s got
got talent
talent igt
igt 9monumen
9monumen ex
ex tentara
tentara pelajar
pelajar di
klaten yang
tidak terawat
terawat dan
dan tidak
tidak dikenal
dikenal akhirnya
akhirnya diperbaiki
diperbaiki petugas
petugas dinas
pemuda olahraga
olahraga dan
klaten turun
turun tangan
tangan ke
lokasi pantauan
jateng petugas
dinas sekitar
wib mengecek
mengecek dan
dan membersihkan
membersihkan lokasi
lokasi petugas
petugas kemudian
kemudian menebalkan
menebalkan tulisan
tulisan pada
pada prasasti
prasasti dan
dan nama
nama enam
enam pejuang
pejuang yang
yang gugur
gugur penebalan
penebalan tulisan
tulisan dilakukan
dengan menggunakan
menggunakan tinta
tinta warna
warna emas
emas prasasti
prasasti batu
batu pualam
pualam yang
yang semula
semula catnya
catnya hilang
hilang akhirnya
akhirnya mulai
mulai bisa
bisa terbaca
terbaca dari
dari kejauhan
kejauhan kepala
nugroho mengatakan
mengatakan sebelumnya
sebelumnya dinas
dinas sudah
sudah mengecek
mengecek monumen
monumen tersebut
tersebut kemarin
kemarin dicek
dicek di
di dinas
dinas bpcb
bpcb dan
warga tentang
tentang keberadaan
keberadaan monumen
tidak tercatat
tercatat tadi
tadi pagi
pagi kulo
kulo nuwun
nuwun mencari
mencari info
info ke
ke pihak
pihak sman
sman kelurahan
kelurahan dan
warga jawabannya
jawabannya semua
semua tidak
tidak tahu
tahu jelas
jelas sri
jumat sore
sore kabid
kabid kebudayaan
kebudayaan dinas
klaten widowati
widowati menyampaikan
menyampaikan dinas
sudah berkoordinasi
berkoordinasi dengan
dengan pihak
sman i
i dan
dan pemerintah
pemerintah kalurahan
kalurahan siangnya
siangnya dilakukan
dilakukan pengecekan
pengecekan ke
lokasi tadi
tadi kita
kita cek
cek lokasi
lokasi bersama
bersama pak
pak lurah
lurah dan
dan koordinasi
koordinasi dengan
dengan sman
sman sore
sore kita
kita perbaiki
perbaiki rencananya
rencananya kita
kita bersihkan
bersihkan bersama
bersama masyarakat
masyarakat pekan
depan kata
kata widowati
widowati kepada
jateng seperti
sebelumnya kabupaten
klaten memiliki
memiliki jejak
jejak perjuangan
perjuangan para
para pelajar
di masa
masa perang
perang kemerdekaan
kemerdekaan berupa
berupa monumen
monumen ex
pelajar namun
namun sayang
sayang monumen
monumen di
jalan merbabu
merbabu klaten
klaten selatan
selatan itu
itu kondisinya
kondisinya tidak
terawat dengan
dengan baik
baik detikjateng
detikjateng mengunjungi
mengunjungi monumen
tepi simpang
simpang empat
empat jalan
jalan itu
itu rabu
rabu lalu
lalu kondisinya
kondisinya lusuh
lusuh dan
dan tertutup
tertutup tiang
tiang monumen
monumen setinggi
setinggi sekitar
sekitar tiga
tiga meter
meter dengan
dengan patung
patung ganesha
ganesha gajah
gajah duduk
duduk itu
itu warna
warna hitamnya
hitamnya meluntur
meluntur batu
pualam putih
putih di
bagian depan
depan menghadap
menghadap ke
jalan bertuliskan
bertuliskan ukiran
ukiran yang
yang terbaca
terbaca sebagian
sebagian bertulis
bertulis peresmian
peresmian monumen
pelajar oleh
oleh bupati
klaten klaten
klaten h
h suharjono
suharjono monumen
dan tak
tak dikenal
dikenal masyarakat
masyarakat meskipun
meskipun berdiri
berdiri di
depan sma
sma negeri
negeri klaten
klaten dekat
dekat dengan
dengan smkn
smkn smpn
smpn juga
juga di
di selatan
selatan stadion
stadion trikoyo
trikoyo 10pemerintah
10pemerintah menggelar
menggelar the
the th
th ministerial
ministerial meeting
meeting of
the indonesia
indonesia singapore
singapore six
six bilateral
bilateral economic
economic working
working groups
groups bersama
bersama singapura
singapura di
semarang acara
acara diselenggarakan
diselenggarakan dalam
dalam dua
dua sesi
sesi yakni
yakni bilateral
bilateral meeting
meeting dan
dan plenary
plenary meeting
meeting untuk
untuk menindaklanjuti
menindaklanjuti progres
progres dan
dan agenda
agenda program
program yang
yang telah
telah ditetapkan
ditetapkan pada
pada the
th senior
senior official
official meeting
meeting on
on the
the six
groups indonesia
indonesia singapura
singapura yang
telah diselenggarakan
diselenggarakan mei
mei lalu
lalu menteri
bidang perekonomian
perekonomian airlangga
airlangga hartarto
hartarto dan
dan menteri
menteri perdagangan
perdagangan dan
dan industri
industri singapura
singapura gam
gam ki
ki yong
yong memimpin
memimpin delegasi
delegasi masing
masing negara
negara dan
dan membahas
membahas beberapa
beberapa poin
poin penting
penting yakni
yakni terkait
terkait implementasi
implementasi program
program tech
tech x
x peningkatan
peningkatan kemudahan
kemudahan mobilitas
mobilitas bagi
bagi investor
investor dari
dari singapura
singapura pengembangan
pengembangan pelabuhan
pelabuhan kendal
kendal penguatan
penguatan konektivitas
konektivitas udara
udara kerja
kerja sama
sama agribisnis
agribisnis dan
dan kerja
sama pariwisata
pariwisata saya
saya mengajak
mengajak seluruh
seluruh working
groups untuk
untuk terus
terus menemukan
menemukan terobosan
terobosan terobosan
terobosan dalam
dalam mengimplementasikan
mengimplementasikan kerja
sama kita
kita hal
hal yang
yang utama
utama tidak
hanya mencapai
mencapai apa
apa yang
telah kita
kita sepakati
sepakati tetapi
untuk selalu
selalu menghadirkan
menghadirkan inovasi
inovasi ungkap
ungkap airlangga
airlangga dalam
dalam keterangan
keterangan tertulis
tertulis jumat
jumat mengenai
mengenai program
x airlangga
airlangga menyambut
menyambut baik
baik implementasi
dilakukan secara
secara bertahap
bertahap dan
dan berharap
berharap kolaborasi
kolaborasi ini
ini dapat
dapat melahirkan
melahirkan talenta
talenta digital
digital yang
yang berdaya
berdaya saing
saing kemudian
kemudian terkait
terkait konektivitas
konektivitas untuk
untuk memudahkan
memudahkan mobilitas
mobilitas airlangga
airlangga mengatakan
mengatakan kemudahan
kemudahan dalam
dalam mobilitas
mobilitas merupakan
merupakan elemen
elemen kunci
kunci yang
akan terus
terus ditingkatkan
ditingkatkan dalam
dalam kerja
sama ini
ini kedekatan
kedekatan geografis
geografis antara
antara kawasan
kawasan batam
batam bintan
bintan karimun
karimun bbk
bbk dan
dan singapura
singapura menjadi
menjadi motor
motor penggerak
penggerak kemudahan
kemudahan tersebut
tersebut pemerintah
pemerintah juga
juga mendorong
mendorong peningkatan
peningkatan konektivitas
udara dengan
dengan membuka
membuka penerbangan
penerbangan langsung
